year,month,day,hour,WS_obs,power_obs,WS_WRF,power_WRF,WS_OML_68,power_OML,WS,WS_2
2013,4,10,2,12.92,5563.73,9.58115,4114.19,12.126,5563.73,1.1,2.005121
2013,4,10,3,13.04,5563.73,9.3326,3525.01,13.08,5563.73,1.3,1.640425
2013,4,10,4,12.42,5563.73,8.83575,2981.39,12.9715,5563.73,1.3,1.921593
2013,4,10,5,11.03,5563.73,8.16915,2508.97,12.299,5563.73,1.2,1.923111
2013,4,10,6,9.63,4114.19,7.2331,1698,13.237,5563.73,1,1.923111
2013,4,10,7,10.99,5379.02,6.04885,1072.29,13.2065,5563.73,1.1,1.640068
2013,4,10,8,9.34,3525.01,6.3388,1072.29,13.489,5563.73,1,1.877196
2013,4,10,9,10.64,5379.02,6.992733333,1361.68,10.9447,5379.02,1.4,2.043806
2013,4,10,10,13.9,5563.73,7.02615,1698,12.0875,5563.73,1.8,2.20004
2013,4,10,11,13.08,5563.73,7.48595,1698,12.851,5563.73,2.5,2.042715
2013,4,10,12,14.32,5563.73,8.33485,2508.97,14.9795,5563.73,2.2,2.227191
2013,4,10,13,14.55,5563.73,8.4688,2508.97,14.541,5563.73,2.4,2.09377
2013,4,10,14,13.33,5563.73,8.53375,2981.39,14.6045,5563.73,2.6,1.636949
2013,4,10,15,13.35,5563.73,7.1983,1698,13.961,5563.73,3.5,2.203374
2013,4,10,16,11.59,5563.73,8.0537,2508.97,12.87,5563.73,3.5,2.173029
2013,4,10,17,12.58,5563.73,8.7766,2981.39,12.144,5563.73,3.5,1.863186
2013,4,10,18,11.35,5563.73,9.3221,3525.01,12.152,5563.73,3.5,1.652912
2013,4,10,19,8.7,2981.39,9.5129,4114.19,10.3343,4727.44,3.6,1.337444
2013,4,10,20,7.958,2079.88,9.52325,4114.19,8.22545,2508.97,4,1.757922
2013,4,10,21,6.328,1072.29,9.83845,4114.19,7.58005,2079.88,3.9,1.9258
2013,4,10,22,5.839,819.88,9.6583,4114.19,5.5922,819.88,3.9,1.471413
2013,4,10,23,5.962,819.88,9.72475,4114.19,4.45885,278.59,4.1,1.320989
2013,4,11,0,8.18,2508.97,8.5414,2981.39,5.01625,608.73,3.2,1.839634
2013,4,11,1,3.813,151.3,9.0069,3525.01,5.7226,819.88,2,1.839634
2013,4,11,2,6.324,1072.29,9.7255,4114.19,8.6766,2981.39,1.3,1.244928
2013,4,11,3,10.41,4727.44,10.266,4727.44,10.43895,4727.44,1,1.382518
2013,4,11,4,8.22,2508.97,9.75345,4114.19,18.7175,5563.73,1.4,1.866371
2013,4,11,5,10.64,5379.02,9.0567,3525.01,16.3735,5563.73,1,1.730479
2013,4,11,6,14.91,5563.73,9.6598,4114.19,13.598,5563.73,1,2.015811
2013,4,11,7,10.36,4727.44,10.54065,5379.02,13.8875,5563.73,1.1,1.793861
2013,4,11,8,10.44,4727.44,10.546,5379.02,11.917,5563.73,1.1,2.027141
2013,4,11,9,10.73,5379.02,9.297966667,3525.01,10.54046667,5379.02,1.2,2.032771
2013,4,11,10,10.05,4727.44,8.064,2508.97,11.616,5563.73,1.1,1.961219
2013,4,11,11,9.94,4114.19,8.70825,2981.39,13.0355,5563.73,1.4,2.093482
2013,4,11,12,11.08,5563.73,8.58555,2981.39,13.3895,5563.73,1.4,2.11772
2013,4,11,13,12.69,5563.73,8.03505,2508.97,13.7625,5563.73,1.6,2.095359
2013,4,11,14,11.5,5563.73,7.5397,2079.88,13.308,5563.73,2,2.15778
2013,4,11,15,11.96,5563.73,7.2816,1698,13.5515,5563.73,3,2.042077
2013,4,11,16,12.87,5563.73,6.95965,1361.68,13.362,5563.73,3.3,2.003854
2013,4,11,17,12.96,5563.73,6.7867,1361.68,13.0675,5563.73,3.2,2.00439
2013,4,11,18,12.74,5563.73,6.26075,1072.29,12.24635,5563.73,3.6,2.00439
2013,4,11,19,12.06,5563.73,5.31285,608.73,11.4449,5563.73,3.5,2.000172
2013,4,11,20,11.03,5563.73,4.11035,278.59,11.0454,5563.73,3.8,2.018294
2013,4,11,21,10.48,4727.44,2.4314,0,9.8488,4114.19,4.4,2.006148
2013,4,11,22,10.47,4727.44,2.4737,0,9.9786,4114.19,3.4,2.235175
2013,4,11,23,10.04,4727.44,2.8075,0,7.9167,2079.88,3.3,1.390892
2013,4,12,0,7.439,1698,4.205,278.59,6.79695,1361.68,2.4,1.839308
2013,4,12,1,5.731,819.88,6.6582,1361.68,5.7242,819.88,1.3,1.839308
2013,4,12,2,6.724,1361.68,6.988,1361.68,4.72775,430.53,0.9,0.728204
2013,4,12,3,6.022,1072.29,6.5627,1361.68,4.30885,278.59,0.7,1.017678
2013,4,12,4,8.29,2508.97,5.9122,819.88,10.66865,5379.02,1.1,0.916522
2013,4,12,5,9.24,3525.01,7.4936,1698,12.1653,5563.73,1.6,0.969276
2013,4,12,6,8.39,2508.97,6.83165,1361.68,6.03215,1072.29,1.5,1.153338
2013,4,12,7,12,5563.73,6.468,1072.29,4.58505,430.53,0.9,1.150287
2013,4,12,8,11.82,5563.73,6.1049,1072.29,9.6209,4114.19,1.1,1.735487
2013,4,12,9,10.03,4727.44,4.8922,430.53,9.234133333,3525.01,1.2,1.539465
2013,4,12,10,9.3,3525.01,4.21435,278.59,10.95925,5379.02,1.3,1.681737
2013,4,12,11,9.55,4114.19,3.68655,151.3,11.7115,5563.73,1.3,1.496502
2013,4,12,12,8.13,2508.97,3.85305,151.3,10.31285,4727.44,0.8,0.729338
2013,4,12,13,8.97,2981.39,3.3616,47.78,12.47785,5563.73,1.2,1.072418
2013,4,12,14,10.65,5379.02,3.45135,47.78,11.8655,5563.73,0.1,0.926741
2013,4,12,15,9.88,4114.19,4.7246,430.53,12.0146,5563.73,0.2,1.226997
2013,4,12,16,9.41,3525.01,5.69295,819.88,13.5155,5563.73,0.5,1.299131
2013,4,12,17,9.64,4114.19,6.81175,1361.68,12.5205,5563.73,1.1,1.376009
2013,4,12,18,9.64,4114.19,6.9451,1361.68,10.33285,4727.44,1.2,1.127175
2013,4,12,19,10.64,5379.02,6.95285,1361.68,9.9691,4114.19,1.3,1.283635
2013,4,12,20,11.11,5563.73,7.25505,1698,9.1536,3525.01,1.5,1.327138
2013,4,12,21,8.54,2981.39,7.2931,1698,7.63635,2079.88,1.5,1.326654
2013,4,12,22,7.37,1698,7.4987,1698,6.67145,1361.68,1.6,1.499833
2013,4,12,23,5.237,608.73,8.05725,2508.97,4.9193,430.53,0.9,1.374109
2013,4,13,0,6.039,1072.29,8.81735,2981.39,5.1746,608.73,0.5,1.690313
2013,4,13,1,6.741,1361.68,9.0161,3525.01,3.8169,151.3,0.7,1.690313
2013,4,13,2,5.841,819.88,9.0782,3525.01,3.18035,47.78,0.1,1.721731
2013,4,13,3,5.059,608.73,9.4087,3525.01,2.48175,0,0.4,1.817972
2013,4,13,4,2.823,0,9.82045,4114.19,1.85395,0,0.4,1.241914
2013,4,13,5,2.023,0,10.309,4727.44,2.5371,0,7,1.484839
2013,4,13,6,4.244,278.59,10.5455,5379.02,5.2832,608.73,7.5,1.656161
2013,4,13,7,4.864,430.53,11.5605,5563.73,6.30605,1072.29,1.3,1.738922
2013,4,13,8,3.918,151.3,12.1665,5563.73,9.27145,3525.01,2,1.914942
2013,4,13,9,2.284,0,12.87966667,5563.73,10.4705,4727.44,2.1,2.079787
2013,4,13,10,2.63,0,11.926,5563.73,12.136,5563.73,2.1,2.037938
2013,4,13,11,3.547,151.3,12.458,5563.73,15.145,5563.73,1.9,1.989105
2013,4,13,12,3.204,47.78,13.2535,5563.73,10.11375,4727.44,1.1,1.740795
2013,4,13,13,2.636,0,13.874,5563.73,16.7885,5563.73,1.6,1.718664
2013,4,13,14,1.977,0,14.2145,5563.73,17.619,5563.73,1.4,1.728498
2013,4,13,15,3.833,151.3,14.542,5563.73,16.6555,5563.73,1.9,1.777581
2013,4,13,16,3.401,47.78,14.701,5563.73,17.305,5563.73,3.1,1.875999
2013,4,13,17,11.2,5563.73,14.3305,5563.73,18.195,5563.73,3.4,1.737786
2013,4,13,18,11.55,5563.73,14.4475,5563.73,17.614,5563.73,4.1,1.786652
2013,4,13,19,10.35,4727.44,14.6475,5563.73,17.293,5563.73,4.2,1.788871
2013,4,13,20,9.92,4114.19,14.6805,5563.73,10.4372,4727.44,4.7,1.775466
2013,4,13,21,12.08,5563.73,14.2075,5563.73,8.38035,2508.97,3.9,1.652795
2013,4,13,22,4.615,430.53,13.837,5563.73,7.0009,1698,2.6,1.65647
2013,4,13,23,4.311,278.59,13.816,5563.73,5.5251,819.88,3.3,1.792393
2013,4,14,0,1.286,0,12.6255,5563.73,3.10285,47.78,1.1,1.68822
2013,4,14,1,5.029,608.73,10.54735,5379.02,4.8503,430.53,1.4,1.68822
2013,4,14,2,1.484,0,7.9455,2079.88,4.71505,430.53,1.9,1.724127
2013,4,14,3,7.229,1698,12.2934,5563.73,6.11205,1072.29,1.9,1.482238
2013,4,14,4,11.84,5563.73,14.5815,5563.73,8.8922,2981.39,1.3,1.720124
2013,4,14,5,10.92,5379.02,14.8935,5563.73,7.1662,1698,7.9,1.778597
2013,4,14,6,12.55,5563.73,14.1935,5563.73,7.43095,1698,1.3,1.489869
2013,4,14,7,14.72,5563.73,13.1575,5563.73,14.2775,5563.73,0.6,1.716924
2013,4,14,8,16.6,5563.73,12.397,5563.73,8.84375,2981.39,0.5,1.648029
2013,4,14,9,21.65,5563.73,12.98033333,5563.73,13.59733333,5563.73,0.3,1.514659
2013,4,14,10,18.79,5563.73,12.395,5563.73,13.9942,5563.73,0.1,1.140491
2013,4,14,11,17.59,5563.73,12.139,5563.73,19.857,5563.73,0.1,1.030221
2013,4,14,12,18.3,5563.73,11.233,5563.73,24.2495,5563.73,1.2,0.985331
2013,4,14,13,18.24,5563.73,11.405,5563.73,22.051,5563.73,1.1,1.103461
2013,4,14,14,16.31,5563.73,10.4185,4727.44,16.683,5563.73,1.2,1.499368
2013,4,14,15,8.38,2508.97,9.98955,4114.19,15.3745,5563.73,2.3,1.712492
2013,4,14,16,11.83,5563.73,8.99235,2981.39,10.90645,5379.02,1.7,1.442613
2013,4,14,17,15.38,5563.73,7.8852,2079.88,9.33425,3525.01,1.6,1.433062
2013,4,14,18,10.67,5379.02,7.17625,1698,8.6434,2981.39,2.9,1.330056
2013,4,14,19,10.4,4727.44,6.53345,1361.68,9.622,4114.19,1.5,1.273858
2013,4,14,20,8.93,2981.39,5.90365,819.88,7.8761,2079.88,1.3,1.328813
2013,4,14,21,10.26,4727.44,5.06285,608.73,6.57005,1361.68,0.8,1.703774
2013,4,14,22,11.5,5563.73,4.716,430.53,6.9836,1361.68,0.8,1.342852
2013,4,14,23,9.63,4114.19,5.28865,608.73,5.63795,819.88,0.8,1.317101
2013,4,15,0,8.7,2981.39,5.42195,608.73,5.76795,819.88,1.5,0.680002
2013,4,15,1,8.05,2508.97,4.514,430.53,5.81345,819.88,1.2,0.680002
2013,4,15,2,5.18,608.73,4.0302,278.59,4.83465,430.53,1.1,0.361209
2013,4,15,3,5.238,608.73,4.7011,430.53,4.08035,278.59,1.1,0.862489
2013,4,15,4,6.013,1072.29,5.67945,819.88,3.38805,47.78,1,1.214841
2013,4,15,5,4.626,430.53,7.0157,1698,3.0164,47.78,1.1,1.406665
2013,4,15,6,5.167,608.73,8.1077,2508.97,3.69435,151.3,1,1.388473
2013,4,15,7,3.99,151.3,8.72175,2981.39,3.56035,151.3,1.7,1.400078
2013,4,15,8,2.556,0,8.7875,2981.39,3.1935,47.78,0.9,1.395749
2013,4,15,9,2.753,0,8.181433333,2508.97,3.7245,151.3,2,1.642277
2013,4,15,10,1.865,0,8.4755,2508.97,1.7882,0,1.9,0.976688
2013,4,15,11,2.77,0,8.33845,2508.97,4.48715,278.59,2.5,0.788724
2013,4,15,12,3.15,47.78,8.2378,2508.97,5.6692,819.88,2,1.401307
2013,4,15,13,2.523,0,8.70195,2981.39,11.791,5563.73,2.7,0.773172
2013,4,15,14,1.673,0,8.9517,2981.39,9.1717,3525.01,1.6,0.633811
2013,4,15,15,1.303,0,9.3581,3525.01,11.7575,5563.73,1.5,0.984102
2013,4,15,16,2.495,0,9.26955,3525.01,9.2165,3525.01,1.2,0.601433
2013,4,15,17,1.69,0,10.09735,4727.44,9.4563,3525.01,2.2,0.856611
2013,4,15,18,3.112,47.78,10.15005,4727.44,12.7845,5563.73,1,0.309482
2013,4,15,19,5.088,608.73,10.33415,4727.44,14.0345,5563.73,1.7,0.728965
2013,4,15,20,3.76,151.3,10.77665,5379.02,8.11605,2508.97,2,0.56992
2013,4,15,21,3.037,47.78,10.7939,5379.02,8.14475,2508.97,1.9,0.799862
2013,4,15,22,1.038,0,10.08635,4727.44,8.10175,2508.97,1.6,0.622869
2013,4,15,23,6.139,1072.29,10.199,4727.44,3.94325,151.3,1.2,1.3551
2013,4,16,0,3.767,151.3,10.53565,5379.02,4.2883,278.59,1.2,1.865108
2013,4,16,1,1.354,0,10.6733,5379.02,4.9959,430.53,1.5,1.865108
2013,4,16,2,2.695,0,10.5027,5379.02,4.54325,430.53,1.7,1.859905
2013,4,16,3,2.103,0,10.6672,5379.02,6.5092,1361.68,1.9,1.629972
2013,4,16,4,3.072,47.78,11.6155,5563.73,2.58875,0,1.5,1.702149
2013,4,16,5,6.584,1361.68,11.896,5563.73,2.81075,0,0.5,1.70681
2013,4,16,6,6.494,1072.29,11.9015,5563.73,4.2967,278.59,0.7,1.656067
2013,4,16,7,9.39,3525.01,11.755,5563.73,4.20905,278.59,1.6,1.579153
2013,4,16,8,8.3,2508.97,12.5645,5563.73,1.62525,0,0.4,1.565306
2013,4,16,9,7.322,1698,12.75,5563.73,5.3223,608.73,1.7,1.612881
2013,4,16,10,6.578,1361.68,10.1293,4727.44,11.4513,5563.73,3.8,1.649096
2013,4,16,11,4.429,278.59,9.55995,4114.19,13.1214,5563.73,0.6,1.648869
2013,4,16,12,4.903,430.53,10.40935,4727.44,14.5676,5563.73,0.9,1.774829
2013,4,16,13,7.262,1698,10.75785,5379.02,15.35155,5563.73,1,1.258758
2013,4,16,14,16.15,5563.73,9.695,4114.19,15.95885,5563.73,1.5,1.641156
2013,4,16,15,11.05,5563.73,8.7342,2981.39,13.7106,5563.73,1,1.530649
2013,4,16,16,11.23,5563.73,6.81365,1361.68,17.781,5563.73,2.2,1.684028
2013,4,16,17,13.11,5563.73,5.93955,819.88,20.3515,5563.73,2.6,1.709418
2013,4,16,18,15.22,5563.73,6.01895,1072.29,17.92,5563.73,2,1.505743
2013,4,16,19,8.37,2508.97,5.78135,819.88,18.4835,5563.73,2.7,1.5919
2013,4,16,20,4.36,278.59,5.8858,819.88,16.427,5563.73,3,1.50425
2013,4,16,21,7.369,1698,5.361,608.73,21.8975,5563.73,1.5,1.71621
2013,4,16,22,8.38,2508.97,6.33085,1072.29,12.52575,5563.73,3.2,1.694186
2013,4,16,23,9.88,4114.19,7.47615,1698,21.642,5563.73,3.8,1.954425
